posY,accX,accY,velX,velY
0,0,0,0,0
2.136164,-4.517814,2.136164,-4.517814,2.136164
4.771803,-1.34584,1.501098,-4.24893,2.635639
7.051884,-0.668987,-0.115727,-4.449857,2.280081
9.2177,-0.163475,-0.06296,-4.506578,2.165816
11.338516,-0.020884,-0.045,-4.527462,2.120816
13.460214,0.002784,0.000882,-4.524678,2.121698
15.579203,0.006377,-0.002709,-4.518301,2.118989
17.699845,-0.011659,0.002566,-4.528011,2.120642
19.818359,-0.002091,-0.001615,-4.529006,2.118514
21.93591,0.001858,-0.000963,-4.527148,2.117551
24.054356,-0.000818,0.000896,-4.527966,2.118446
26.172143,-0.002316,-0.000223,-4.529347,2.117787
28.296934,0.009436,0.007004,-4.51991,2.124791
30.425823,-0.01413,0.008758,-4.524138,2.12889
32.552419,-0.009422,0.001627,-4.525217,2.126596
34.677576,0.007102,-0.001438,-4.518115,2.125157
36.796274,-0.002094,-0.00646,-4.520209,2.118697
38.92525,-0.005198,0.010895,-4.524098,2.128976
41.057958,0.006524,0.003732,-4.517574,2.132708
43.181814,-0.014202,-0.006377,-4.526503,2.123857
45.308224,0.005994,0.002553,-4.520509,2.12641
47.425855,-0.011817,-0.00742,-4.52942,2.11763
49.554431,0.002978,0.01196,-4.524286,2.128577
51.671952,-0.001692,-0.011056,-4.525978,2.11752
53.79245,-0.001763,0.002978,-4.52774,2.120499
55.918805,-0.005067,0.009369,-4.52533,2.126355
58.040216,0.001511,-0.004943,-4.52382,2.121411
60.164826,-0.009596,0.006609,-4.52615,2.12461
62.290414,0.006062,0.000979,-4.520088,2.125588
64.405075,0.003707,-0.010928,-4.51638,2.11466
66.523783,-0.014406,0.004924,-4.528915,2.118709
68.641789,0.011477,-0.000703,-4.517439,2.118006
70.761948,-0.00211,0.002153,-4.519548,2.120159
72.884102,-0.008873,0.002521,-4.527302,2.122154
74.999604,-0.000443,-0.006652,-4.527745,2.115502
77.123891,0.002562,0.008785,-4.525184,2.124287
79.252059,-0.002214,0.005255,-4.524478,2.128168
81.383583,-0.004103,0.006034,-4.522898,2.131523
83.511457,-0.003096,-0.003001,-4.524616,2.127874
85.628116,-0.001159,-0.011216,-4.525775,2.116658
87.756876,0.004111,0.012102,-4.521664,2.12876
89.888276,-0.0044,0.004105,-4.522956,2.1314
92.011377,-0.007916,-0.006417,-4.526858,2.123101
94.140559,-0.002714,0.008703,-4.524001,2.129182
96.266126,-0.004595,-0.002255,-4.5257,2.125567
98.391668,-0.000113,0.000022,-4.525712,2.125542
100.514036,0.001811,-0.003173,-4.523901,2.122368
102.645457,0.005554,0.009052,-4.518347,2.13142
104.778008,-0.002421,0.00113,-4.520768,2.132551
106.905648,-0.006111,-0.003899,-4.524726,2.12764
109.028722,-0.011971,0.000043,-4.526871,2.123074
111.141657,0.007461,-0.010139,-4.519409,2.112935
113.26247,-0.002245,0.007878,-4.521654,2.120813
115.380964,0.000622,-0.002319,-4.521033,2.118494
117.509161,-0.001091,0.009702,-4.522123,2.128196
119.633135,-0.011187,-0.001002,-4.526448,2.123974
121.755519,-0.004322,0.000087,-4.527194,2.122384
123.8748,0.001967,-0.003103,-4.525227,2.119282
126.007277,0.009741,0.013195,-4.515486,2.132476
128.143059,-0.002447,0.003307,-4.517932,2.135783
128.168089,4.446152,-2.110753,-0.07178,0.02503
128.168089,4.446152,-2.110753,-0.07178,0.02503
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.168089,0,0,0,0
128.199342,5.003088,0.006223,4.931308,0.031253
128.236362,0.070619,0.005782,4.999863,0.03702
128.272824,0.003425,-0.000532,4.999867,0.036462
128.311747,-0.002223,0.002461,4.997644,0.038923
128.344957,0.000426,-0.005713,4.99807,0.03321
128.379761,-0.002335,0.001594,4.995734,0.034804
128.409537,0.000255,-0.005029,4.995989,0.029775
128.445125,0.0021,0.005813,4.998089,0.035588
128.481409,0.009001,0.000748,4.999868,0.036284
128.517045,-0.005009,-0.000648,4.994859,0.035636
128.538357,0.004977,-0.014325,4.999836,0.021312
128.562056,-0.002959,0.002388,4.996877,0.023699
128.595565,-0.005147,0.00981,4.99173,0.033509
128.636184,0.006293,0.007111,4.998023,0.040619
128.669287,0.007685,-0.007478,4.99989,0.033103
128.708325,-0.001833,0.005935,4.998057,0.039038
128.740069,0.004334,-0.007279,4.999899,0.031744
128.777197,0.000731,0.00539,4.999862,0.037128
128.814739,-0.002536,0.000414,4.997326,0.037542
128.859915,0.005193,0.007658,4.999796,0.045175
128.892367,0.006438,-0.012682,4.999895,0.032452
128.920705,-0.001082,-0.004114,4.998813,0.028338
128.948884,-0.006565,-0.000159,4.992248,0.028179
128.982682,-0.000204,0.005619,4.992044,0.033798
129.019286,0.000938,0.002807,4.992983,0.036605
129.056368,0.003459,0.000477,4.996442,0.037082
129.095214,-0.001477,0.001764,4.994965,0.038846
129.141125,0.006514,0.007081,4.999789,0.045911
129.170448,0.002982,-0.016572,4.999914,0.029323
129.204337,0.004711,0.004598,4.999885,0.033889
129.241118,-0.004799,0.002892,4.995086,0.036781
129.281095,0.007687,0.003219,4.99984,0.039977
129.31833,-0.00284,-0.002742,4.997,0.037235
129.354265,-0.003686,-0.001299,4.993314,0.035935
129.383911,0.005652,-0.006289,4.998966,0.029646
129.413705,0.003713,0.000164,4.999911,0.029794
129.440986,0.004942,-0.002485,4.999926,0.027281
129.467654,0.000184,-0.000612,4.999929,0.026668
129.505049,-0.001182,0.010727,4.998746,0.037395
129.540277,0.000111,-0.002167,4.998858,0.035228
129.571746,0.007122,-0.003721,4.999901,0.031468
129.609708,0.005198,0.006533,4.999856,0.037962
129.641715,0.002698,-0.005937,4.999898,0.032008
129.67888,0.002576,0.005176,4.999862,0.037164
129.710543,0.001205,-0.005493,4.9999,0.031663
129.749489,0.000903,0.00729,4.999848,0.038946
129.77658,0.000048,-0.011855,4.999897,0.027091
129.804409,0.004958,0.000765,4.999923,0.027829
129.839303,0.008595,0.007125,4.999878,0.034894
129.866824,-0.006892,-0.007374,4.992986,0.02752
129.91032,0.009839,0.016002,4.999811,0.043496
129.932866,-0.003524,-0.020951,4.996287,0.022546
129.959549,0.017022,0.004209,4.999929,0.026683
129.990464,0.001513,0.004242,4.999904,0.030916
129.990626,-4.984521,-0.030755,0.015383,0.000161
129.990626,-4.984521,-0.030755,0.015383,0.000161
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.990626,0,0,0,0
129.989136,-4.998617,-0.001651,-4.983234,-0.00149
129.973665,-0.144591,-0.014377,-4.999976,-0.015471
130.006996,-0.085912,0.049376,-4.999889,0.033331
130.001893,0.001841,-0.038435,-4.998048,-0.005103
130.008951,-0.00366,0.012163,-4.999995,0.007058
130.005699,0.002045,-0.01031,-4.99795,-0.003252
130.006246,-0.001413,0.003799,-4.999363,0.000547
130.008353,0.000036,0.00156,-4.999327,0.002107
130.007376,0.011249,-0.003084,-4.988077,-0.000977
130.010186,-0.019647,0.003792,-4.999999,0.00281
130.005921,0.007271,-0.007076,-4.992728,-0.004266
129.999697,-0.002113,-0.001958,-4.994841,-0.006224
129.994571,-0.004532,0.001098,-4.999373,-0.005126
130.001262,-0.005878,0.011824,-4.999996,0.006691
130.00283,0.004143,-0.005124,-4.995853,0.001568
129.986589,-0.004481,-0.017809,-4.999974,-0.01624
129.996745,0.009618,0.026396,-4.990356,0.010156
129.994047,-0.003669,-0.012853,-4.994025,-0.002698
129.993057,-0.007281,0.001707,-5,-0.000991
129.996328,-0.001431,0.004262,-4.999999,0.003271
130.000588,0.000393,0.00099,-4.999606,0.00426
130.003848,0.003544,-0.001,-4.996062,0.00326
130.003573,0.010391,-0.003536,-4.985671,-0.000275
130.000063,-0.012337,-0.003235,-4.998008,-0.003511
129.985658,0.002345,-0.010895,-4.995662,-0.014405
129.982349,-0.001905,0.011096,-4.997567,-0.003309
129.987796,0.001465,0.008756,-4.996103,0.005448
129.984175,-0.002719,-0.009069,-4.998821,-0.003621
129.988826,0.000837,0.008272,-4.997984,0.004651
129.987775,-0.001076,-0.005701,-4.99906,-0.00105
129.98671,-0.004471,-0.000016,-5,-0.001065
129.984451,-0.006166,-0.001197,-4.999999,-0.002259
129.986641,-0.000311,0.004449,-5,0.00219
129.984585,0.009558,-0.004245,-4.990441,-0.002055
129.992311,-0.015104,0.00979,-4.999994,0.007726
129.992498,-0.012005,-0.007538,-5,0.000187
129.987305,0.004055,-0.00538,-4.995945,-0.005193
129.98442,-0.011618,0.002304,-4.999999,-0.002885
129.993492,0.000778,0.011956,-4.999222,0.009071
129.987169,0.003741,-0.015394,-4.995481,-0.006323
129.975327,-0.006233,-0.005524,-4.999986,-0.011842
129.986952,0.00796,0.023467,-4.992026,0.011625
129.988245,-0.002087,-0.010332,-4.994113,0.001293
129.9901,-0.003666,0.000562,-4.997779,0.001855
129.990572,-0.010984,-0.001383,-5,0.000472
129.992167,0.002852,0.001123,-4.997148,0.001595
129.981539,-0.002685,-0.012223,-4.999833,-0.010628
129.983628,0.004645,0.012717,-4.995188,0.002089
129.994556,-0.002756,0.008839,-4.997944,0.010928
129.990768,-0.004642,-0.014718,-4.999999,-0.003789
129.993846,0.001723,0.006867,-4.998276,0.003079
129.99766,-0.006335,0.000738,-4.999999,0.003814
130.001366,0.006866,-0.000108,-4.993132,0.003706
130.013092,-0.003919,0.00802,-4.997051,0.011726
129.970699,4.922238,-0.054119,-0.074813,-0.042393
129.970699,4.922238,-0.054119,-0.074813,-0.042393
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
129.970699,0,0,0,0
132.768398,4.110321,2.840092,4.035508,2.797699
135.614376,0.080889,0.052009,4.11101,2.845978
138.462601,-0.00161,0.002246,4.109401,2.848225
141.313964,-0.003226,0.003138,4.106174,2.851363
144.166157,0.00104,0.001185,4.106701,2.852193
147.01371,-0.008333,-0.00464,4.098369,2.847553
149.862843,0.012056,0.002689,4.108825,2.849133
152.701388,-0.000783,-0.010588,4.108042,2.838545
155.548048,0.003294,0.008669,4.110538,2.84666
158.397361,-0.011997,0.002653,4.098541,2.849313
161.252694,0.005611,0.006019,4.104153,2.855332
164.100272,-0.007663,-0.007754,4.096489,2.847578
166.941677,0.009451,-0.006174,4.105941,2.841405
169.785872,0.008112,0.004041,4.112244,2.844195
172.638045,-0.010918,0.007979,4.101326,2.852174
175.477018,0.011618,-0.013201,4.112944,2.838972
178.338464,-0.013109,0.022474,4.099836,2.861446
181.177315,0.004873,-0.022596,4.104708,2.838851
184.030291,0.004901,0.016524,4.106157,2.852976
186.879749,0.013857,0.004397,4.1086,2.849457
189.729775,-0.007578,0.000569,4.101022,2.850026
192.572005,0.01557,-0.00573,4.113602,2.842231
195.417613,-0.017021,0.003377,4.096582,2.845608
198.276443,0.009434,0.015962,4.102084,2.858829
201.130541,0.010175,0.000054,4.105377,2.854098
203.9781,0.006662,-0.005068,4.109916,2.847559
206.826161,0.000775,0.00128,4.109568,2.848061
209.671911,0.003487,-0.001006,4.111169,2.84575
212.521568,-0.015697,0.003906,4.095471,2.849656
215.374552,0.004561,0.003327,4.100032,2.852984
218.226003,0.009014,-0.000262,4.107216,2.851451
221.077892,0.002099,0.002107,4.106912,2.851889
223.927181,0.005366,-0.000131,4.108717,2.849288
226.77944,0.001687,0.005575,4.106655,2.85226
229.627034,0.007008,-0.002053,4.109892,2.847594
232.469647,0.002739,-0.004981,4.112631,2.842613
235.32055,-0.002496,0.010052,4.107597,2.850903
238.170519,-0.012079,-0.000934,4.095518,2.849969
241.01371,0.022115,-0.003534,4.112939,2.843191
243.870047,-0.002411,0.017816,4.10382,2.856337
246.717647,0.010764,-0.005483,4.109887,2.8476
249.567552,0.001797,0.004659,4.108289,2.849905
252.419856,-0.001039,0.002834,4.106624,2.852304
255.281083,-0.005832,0.009188,4.100412,2.861227
258.127674,0.01958,-0.008123,4.110587,2.84659
260.975728,-0.008807,0.001464,4.10178,2.848054
263.835104,0.00835,0.017197,4.101703,2.859377
266.688072,0.006131,-0.005248,4.106163,2.852968
269.552874,-0.003068,0.015456,4.097915,2.864802
272.393984,0.008596,-0.023692,4.106512,2.84111
275.243529,0.008775,0.013116,4.108539,2.849546
278.094487,-0.006183,0.001412,4.102356,2.850958
279.883571,0.567964,-1.061352,4.668959,1.789084
281.657283,0.021957,-0.009266,4.674821,1.773711
283.454311,-0.008279,0.023562,4.665907,1.797029
285.218465,0.006356,-0.032875,4.672263,1.764154
287.008843,0.004173,0.029282,4.668463,1.790378
288.770021,0.004988,-0.0292,4.673451,1.761178
290.566013,0.006484,0.04006,4.666306,1.795992
292.325005,0.016956,-0.035917,4.680379,1.758992
294.138632,-0.017201,0.056075,4.65948,1.813627
295.888499,0.022691,-0.06376,4.682171,1.749867
297.701598,-0.025959,0.063231,4.656212,1.813099
299.449169,0.028362,-0.065528,4.684574,1.747571
301.243912,-0.078574,0.047172,4.606,1.794743
302.954556,-0.007785,-0.084099,4.598215,1.710644
304.727735,-0.067144,0.062535,4.531071,1.773179
306.417884,-0.008415,-0.083031,4.522656,1.690148
308.147214,-0.066104,0.039182,4.456552,1.72933
309.808358,-0.013697,-0.068187,4.442854,1.661144
311.51783,-0.052541,0.048328,4.390314,1.709472
313.145217,-0.031046,-0.082084,4.359268,1.627388
314.836157,-0.034426,0.063552,4.324842,1.69094
316.42894,-0.025965,-0.098157,4.298877,1.592783
318.088537,-0.064451,0.066814,4.234426,1.659597
319.663193,0.014248,-0.084942,4.248674,1.574656
321.285271,-0.097482,0.047422,4.151192,1.622078
322.841088,0.030689,-0.066261,4.18188,1.555817
324.437521,-0.095768,0.040615,4.086112,1.596433
325.970237,0.013455,-0.063717,4.099566,1.532716
327.537279,-0.075593,0.034326,4.023973,1.567042
329.040965,0.007066,-0.063356,4.03104,1.503686
330.580811,-0.075287,0.03616,3.955752,1.539846
332.060816,0.022705,-0.059841,3.978457,1.480005
333.579276,-0.102616,0.038455,3.875841,1.51846
335.02914,0.034454,-0.068596,3.910296,1.449864
336.533181,-0.093396,0.054177,3.8169,1.504041
337.941289,0.03733,-0.095933,3.85423,1.408108
339.429937,-0.1111,0.08054,3.74313,1.488648
340.812438,0.063135,-0.106146,3.806265,1.382501
342.281055,-0.143313,0.086115,3.662952,1.468617
343.646066,0.089978,-0.103605,3.752929,1.365012
345.081513,-0.150266,0.070434,3.602663,1.435446
346.425849,0.081159,-0.09111,3.683823,1.344336
347.842532,-0.139839,0.072347,3.543984,1.416683
349.150391,0.077855,-0.108824,3.621839,1.307859
350.560538,-0.136901,0.102287,3.484938,1.410146
351.843488,0.088002,-0.127196,3.57294,1.28295
353.225005,-0.160949,0.098567,3.41199,1.381517
354.478932,0.115552,-0.12759,3.527542,1.253927
355.864427,-0.189087,0.131568,3.338455,1.385495
357.076216,0.141276,-0.173706,3.479731,1.211789
358.442133,-0.197065,0.154127,3.282666,1.365917
359.626243,0.138649,-0.181806,3.421315,1.184111
360.98574,-0.189061,0.175386,3.232254,1.359497
362.137914,0.141784,-0.207323,3.374037,1.152174
363.482585,-0.210098,0.192496,3.163939,1.344671
364.616886,0.171061,-0.21037,3.335001,1.134301
365.940972,-0.227843,0.189784,3.107157,1.324085
367.047486,0.172393,-0.21757,3.27955,1.106515
368.357068,-0.22659,0.203067,3.052961,1.309582
369.426675,0.175415,-0.239975,3.228376,1.069607
370.743387,-0.237242,0.247105,2.991135,1.316712
371.769552,0.184933,-0.290548,3.176068,1.026165
373.081633,-0.230109,0.285916,2.945958,1.312081
374.092361,0.179278,-0.301353,3.125236,1.010728
375.381763,-0.225839,0.278675,2.899396,1.289403
376.369501,0.17367,-0.301664,3.073066,0.987738
377.649694,-0.238208,0.292454,2.834858,1.280192
378.59507,0.208746,-0.334816,3.043604,0.945377
379.885004,-0.275934,0.344558,2.767669,1.289934
380.790513,0.245061,-0.384425,3.012731,0.905509
382.068496,-0.303618,0.372474,2.709112,1.277983
382.942365,0.266594,-0.404113,2.975707,0.873869
384.247031,-0.322113,0.430796,2.653593,1.304665
385.066543,0.286343,-0.485152,2.939936,0.819513
386.363156,-0.348459,0.4771,2.591477,1.296613
387.148789,0.321274,-0.51098,2.912751,0.785633
388.460851,-0.382269,0.526429,2.530483,1.312062
389.194057,0.350023,-0.578857,2.880505,0.733205
390.527397,-0.413514,0.600135,2.466991,1.33334
391.194728,0.389336,-0.666009,2.856327,0.667331
392.567521,-0.455101,0.705462,2.401226,1.372793
393.157307,0.429243,-0.783007,2.830469,0.589786
394.58079,-0.49437,0.833697,2.336099,1.423483
395.071973,0.485841,-0.932299,2.821941,0.491183
396.57838,-0.571381,1.015223,2.250559,1.506407
396.934107,0.576708,-1.15068,2.827267,0.355727
398.563344,-0.669689,1.27351,2.157579,1.629237
398.720057,0.687916,-1.472524,2.845495,0.156713
400.594932,-0.808398,1.718162,2.037097,1.874875
400.389922,0.89258,-2.079885,2.929677,-0.20501
402.726857,-1.131788,2.541946,1.797889,2.336936
401.734724,1.378565,-3.329069,3.176454,-0.992133
401.734724,1.378565,-3.329069,3.176454,-0.992133
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
401.734724,0,0,0,0
403.360806,-4.263645,2.618216,-1.087191,1.626082
406.611076,-2.713536,1.625289,-3.79944,3.25027
409.853941,0.00008,-0.007406,-3.79936,3.242864
413.096067,0.002445,-0.000738,-3.796915,3.242127
416.338118,0.011658,-0.000076,-3.785257,3.242051
419.58536,-0.009213,0.005191,-3.79447,3.247242
422.834966,0.00032,0.002364,-3.79415,3.249606
426.081851,-0.008711,-0.00227,-3.802333,3.246885
429.331263,-0.008772,0.011872,-3.800174,3.249411
432.578258,-0.000666,-0.002416,-3.800841,3.246995
435.831671,0.00381,0.006659,-3.796749,3.253413
439.077209,-0.000213,-0.007875,-3.796962,3.245538
441.986851,-0.455746,-0.202437,-4.0662,2.909642
446.986847,4.058892,2.40944,-0.00687,4.999995
451.979088,-0.134187,-0.007754,-0.141057,4.992241
456.977335,0.008399,0.016937,-0.132368,4.998248
461.969337,-0.000705,-0.006246,-0.133074,4.992002
466.966569,0.001189,0.005231,-0.131885,4.997232
471.95691,0.013532,-0.006892,-0.118352,4.990341
476.955124,-0.015508,0.015492,-0.133656,4.998213
481.951443,0.014535,-0.001894,-0.119122,4.99632
486.949651,-0.014875,0.006224,-0.133881,4.998207
491.948123,0.010053,0.010195,-0.123582,4.998473
496.9145,-0.458747,-0.002458,-0.578874,4.966377
501.896241,0.150463,0.03282,-0.426916,4.981741
506.886237,0.109993,0.020639,-0.316139,4.989996
511.879698,0.060298,0.007746,-0.255621,4.993461
516.879698,0.256038,0.017409,0.000416,5
521.879663,-0.019284,0.003162,-0.018856,4.999964
526.879647,0.006211,0.004376,-0.012635,4.999984
531.879602,-0.008528,0.000815,-0.021159,4.999955
536.874888,0.016409,-0.004669,-0.00475,4.995286
541.868285,-0.002901,-0.001889,-0.007651,4.993397
546.859073,0.004891,-0.00261,-0.00276,4.990787
551.483435,1.90483,-0.36476,1.901386,4.624363
553.623868,-1.012825,-2.48393,0.888561,2.140433
558.214182,0.996773,2.44988,1.885334,4.590313
560.273996,-1.026186,-2.530499,0.859148,2.059814
564.834657,1.011228,2.500847,1.870376,4.560661
566.807982,-1.037224,-2.587336,0.833153,1.973325
571.337123,1.021437,2.555815,1.85459,4.529141
573.243046,-1.04524,-2.623218,0.80935,1.905923
577.740944,1.02892,2.591975,1.83827,4.497898
579.572102,-1.060017,-2.666739,0.778252,1.831159
584.030554,1.041547,2.627293,1.8198,4.458452
585.790498,-1.074618,-2.698507,0.745182,1.759944
590.227974,1.063975,2.677532,1.809156,4.437476
591.907742,-1.092327,-2.757709,0.716829,1.679767
596.312826,1.079997,2.725317,1.796826,4.405084
597.931438,-1.112082,-2.786472,0.684744,1.618612
602.304116,1.105746,2.754065,1.79049,4.372678
603.851285,-1.128283,-2.825509,0.662207,1.547169
608.198008,1.103344,2.799554,1.765551,4.346723
609.674737,-1.131533,-2.869994,0.634018,1.476729
613.984116,1.117973,2.83265,1.751991,4.309379
615.398021,-1.141027,-2.895473,0.610964,1.413905
619.673568,1.128606,2.861641,1.73957,4.275547
621.031473,-1.166157,-2.917641,0.573413,1.357905
625.276157,1.172153,2.886779,1.745566,4.244684
626.561219,-1.200605,-2.959622,0.544961,1.285062
630.794809,1.180675,2.948528,1.725635,4.23359
632.000333,-1.215531,-3.028065,0.510104,1.205524
636.210291,1.214902,3.004433,1.725006,4.209958
637.352773,-1.23132,-3.067476,0.493686,1.142482
641.542771,1.207722,3.047516,1.701408,4.189998
642.611679,-1.225785,-3.121091,0.475623,1.068907
646.778728,1.208151,3.098142,1.683774,4.167049
647.780028,-1.22846,-3.165749,0.455314,1.001301
651.933576,1.215931,3.152247,1.671245,4.153548
652.864671,-1.228557,-3.222453,0.442687,0.931095
657.013847,1.201082,3.218082,1.643769,4.149176
657.876497,-1.200791,-3.286526,0.442979,0.86265
662.010712,1.167745,3.271565,1.610723,4.134215
662.796464,-1.164451,-3.348463,0.446272,0.785752
666.933117,1.115802,3.3509,1.562074,4.136653
667.619676,-1.08938,-3.450093,0.472694,0.686559
671.779303,1.007366,3.473068,1.48006,4.159627
672.346585,-0.938776,-3.592346,0.541284,0.567282
672.346585,-0.938776,-3.592346,0.541284,0.567282
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
672.346585,0,0,0,0
668.380705,-2.108209,-4.533161,-1.566925,-3.96588
663.75216,-0.31031,-0.662666,-1.877235,-4.628545
